StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,user_id,Q1796,Q1762,MFSQ1,MFSQ2,MFSQ3,MFSQ4,MFSQ5,MFSQ6,MFSQ7,MFSQ8,MFSQ9,MFSQ10,MFSQ11,MFSQ12,MFSQ13,MFSQ14,MFSQ15,MFSQ16,attention_check.1,MFSQ17,MFSQ18,MFSQ19,MFSQ20,MFSQ21,MFSQ22,MFSQ23,MFSQ24,MFSQ25,MFSQ26,MFSQ27,MFSQ28,MFSQ29,MFSQ30,MFSQ31,MFSQ32,attention_check.2,BIG5_1,BIG5_2,BIG5_3,BIG5_4,BIG5_5,BIG5_6,BIG5_7,BIG5_8,BIG5_9,BIG5_10,BIG5_11,BIG5_12,BIG5_13,BIG5_14,BIG5_15,BIG5_16,BIG5_17,BIG5_18,BIG5_19,BIG5_20,BIG5_21,BIG5_22,BIG5_23,BIG5_24,BIG5_25,BIG5_26,BIG5_27,BIG5_28,BIG5_29,BIG5_30,BIG5_31,BIG5_32,BIG5_33,BIG5_34,BIG5_35,BIG5_36,BIG5_37,BIG5_38,BIG5_39,BIG5_40,BIG5_41,BIG5_42,BIG5_43,BIG5_44,BIG5_45,BIG5_46,BIG5_47,BIG5_48,BIG5_49,BIG5_50,BIG5_51,BIG5_52,BIG5_53,BIG5_54,BIG5_55,BIG5_56,BIG5_57,BIG5_58,BIG5_59,BIG5_60,sex,age,race_ethnicity,education,ReligionRaised,ReligionNow,Religiosity,Spirituality,AttendChurch,ReligiousActivity,meditation,RelationshipStatus,Income,Major,YearOfEducation,EmploymentStatus,Political_Party,HumanMind,Optimize,republican,democrat,independent,conservative,liberal,POWER,SELF-DIRECTION,ACHIEVEMENT,HEDONISM,STIMULATION,UNIVERSALISM,attention_check.3,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY,MC_Lying,MC_Assassin,MC_Torture,MC_Murder,MC_Stealing,MC_Steril,FS1,EC1,PT1,EC2,FS2,PD1,FS3,PT2,EC3,PD2,PT3,FS4,PD3,EC4,PT4,FS5,PD4,EC5,PD5,EC6,PT5,EC7,FS6,attention_check.4,PD6,PT6,FS7,PD7,PT7,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,SNS8,Berlin1,Berlin2,Berlin3,Berlin4,GRiPS_1,GRiPS_2,GRiPS_3,GRiPS_4,GRiPS_5,GRiPS_6,GRiPS_7,GRiPS_8,Q1797,Q1802_1,Q1802_2,Q1802_3,Q1802_4,Q1802_5,Q1802_6,Q1802_7,SC0,completion code,batch
5/15/20 10:37,5/15/20 10:52,0,108.41.104.169,100,888,1,5/15/20 10:52,R_2U4TW2mSKvwVBV9,,,,,40.62860107,-73.93900299,anonymous,EN,MvJyL8Px,"I tried to balance the potential for improvement and worsening of the condition, but I was more cautious in avoiding a possible deterioration than in choosing a possible improvement.",1,3,4,0,2,3,0,5,5,1,1,2,5,5,2,4,0,1,5,5,1,4,3,5,5,5,1,1,2,4,4,2,2,0,1,5,5,1,4,1,4,5,2,5,5,1,3,5,1,5,3,1,4,4,5,3,2,1,5,1,1,4,1,4,1,1,5,4,1,5,1,1,5,1,5,5,2,5,5,1,5,1,1,5,2,2,5,5,1,1,5,4,1,2,5,2,58,2,3,1,11,1,2,1,1,1,3,40000,Graphic Design,16,Service Coordinator in a small nonprofit for women,1,1,0,1,7,1,1,7,2,6,6,4,6,8,1,8,2,4,5,1,0,0,0,1,0,2,4,4,3,4,1,3,4,4,0,4,4,3,3,3,4,0,4,0,4,4,4,4,1,0,4,4,0,4,5,5,6,6,6,6,6,6,25,30,20,50,4,3,3,2,3,3,5,4,Everything worked well!,7,1,1,7,1,7,7,588,R_2U4TW2mSKvwVBV9,6
5/15/20 10:33,5/15/20 10:52,0,72.11.61.220,100,1143,1,5/15/20 10:52,R_3frgGnBm5K7HMl7,,,,,36.10470581,-79.82009888,anonymous,EN,a7fPdPUZ,If there was more blue then orange I picked the treatment.  ,1,3,4,1,2,1,0,3,3,1,0,0,3,4,1,4,0,1,4,3,2,3,3,4,2,3,3,2,1,5,1,1,3,1,1,2,4,2,3,1,2,4,2,4,4,2,3,4,3,5,4,4,4,3,5,3,2,2,4,2,4,4,2,4,1,4,4,4,2,5,3,2,4,2,3,4,3,4,4,1,2,2,2,2,2,2,4,4,2,1,4,4,3,2,5,1,43,2,3,1,11,1,2,1,1,2,3,55000,theatre production,16,instructor,1,1,0,1,7,1,1,7,2,6,4,4,5,5,1,5,3,6,7,0,1,0,1,0,0,3,3,3,1,2,2,1,3,3,1,2,3,2,3,3,2,2,3,1,3,3,3,3,1,1,3,3,1,3,4,4,5,5,6,5,2,5,10,30,50,4,4,3,4,3,4,2,3,3,"none, thanks",6,1,1,6,1,6,7,510,R_3frgGnBm5K7HMl7,6
5/15/20 10:33,5/15/20 10:53,0,72.65.252.103,100,1194,1,5/15/20 10:53,R_2a9o1CsBhgPuQRO,,,,,40.42950439,-80.01519775,anonymous,EN,ancUdoj3,I only said to give treament when the blue section was clearly greater than the orange section. There was ONE trial at the very beginning that I hit the wrong key for but that was literally the only one.,1,4,5,1,2,4,0,4,5,5,2,3,4,5,4,5,3,1,4,5,0,3,3,5,5,5,4,3,4,2,2,2,4,4,1,2,2,1,4,2,3,5,1,4,4,3,4,5,1,4,4,2,5,1,4,3,1,1,4,1,1,1,1,4,1,4,4,5,1,4,2,1,5,1,5,2,5,5,4,2,2,2,1,4,2,1,4,5,1,1,2,1,1,2,4,1,32,1,3,1,1,2,2,2,4,3,3,60000,Networking,14,Appraisals - Supervisor,1,0,0,2,6,4,4,6,5,6,6,3,4,7,1,6,2,3,8,0,0,0,1,0,0,0,2,3,3,2,0,1,3,3,0,4,2,2,3,3,0,1,4,0,2,3,2,1,1,0,3,2,0,3,4,6,6,6,6,5,5,5,40,66,24,20,2,1,1,1,1,1,2,1,NA,7,1,1,7,1,7,7,538,R_2a9o1CsBhgPuQRO,6
5/15/20 10:42,5/15/20 10:53,0,47.16.232.30,100,666,1,5/15/20 10:53,R_1gHjCG0gaBUUvFo,,,,,41.17289734,-74.37909698,anonymous,EN,cUOeK16P,I simply chose treatment if there was more of a chance for a positive outcome than negative.,1,3,5,1,1,0,0,2,4,2,1,0,3,5,2,4,0,1,3,5,2,3,0,5,2,2,1,1,0,2,1,1,2,1,1,2,4,5,4,3,2,4,2,1,5,4,1,3,2,4,5,2,2,2,3,1,1,5,3,1,4,4,3,4,2,5,4,2,2,4,4,1,3,2,4,2,4,3,4,2,1,2,3,4,3,4,4,3,2,1,2,2,3,2,4,1,48,2,2,1,8,1,1,1,1,1,3,102500,Engineering,13,IT Systems Administrator,1,0,0,1,7,5,1,7,2,7,4,5,6,8,1,6,3,2,4,1,0,0,0,1,0,3,2,3,3,2,1,3,3,3,2,3,3,2,4,3,3,1,3,1,2,3,2,3,1,1,3,4,1,3,6,6,6,6,5,6,5,5,25,30,20,50,3,2,2,1,2,3,3,2,,7,1,1,7,1,7,7,479,R_1gHjCG0gaBUUvFo,6
5/15/20 10:41,5/15/20 10:54,0,73.231.190.146,100,791,1,5/15/20 10:54,R_x90GmiUJKlIBXDr,,,,,37.44459534,-122.1835022,anonymous,EN,qZpCpXBn,COGNITIVE FUNCTIONS MANAGEMENT,1,4,2,3,2,2,3,3,3,2,3,3,3,3,4,3,2,1,3,4,5,4,4,4,4,4,3,4,4,3,4,4,3,5,1,4,5,1,4,4,5,4,1,2,5,2,3,4,2,3,4,3,4,2,1,4,4,2,4,2,1,4,2,4,2,2,4,2,2,5,2,2,4,2,3,5,4,4,4,2,3,2,2,2,2,3,4,4,1,2,4,4,2,2,3,1,28,6,3,6,6,2,2,4,5,4,1,25000,COMPUTER ENGINEERING,16,MANAGER,1,0,0,3,6,5,5,5,4,5,8,3,5,5,1,5,6,6,7,1,0,0,0,1,0,3,2,1,1,3,2,2,2,1,3,3,1,1,2,2,1,1,2,2,2,3,2,3,1,2,2,2,2,3,5,5,3,4,5,5,2,5,500,20,20,25,4,4,4,4,4,4,3,4,NICE,6,1,1,7,1,4,7,562,R_x90GmiUJKlIBXDr,6
5/15/20 10:44,5/15/20 10:55,0,97.81.254.47,100,670,1,5/15/20 10:55,R_sS9RxqcVqWOu0uZ,,,,,32.37359619,-86.1832962,anonymous,EN,VAh753hk,good,1,3,5,4,3,4,5,3,4,4,3,3,5,4,3,4,4,1,3,5,4,3,5,3,3,4,5,3,4,3,3,4,3,4,1,4,3,3,5,4,3,3,5,4,3,5,4,3,4,3,3,5,4,5,3,5,4,3,4,4,5,3,3,5,4,3,4,3,3,5,4,5,3,4,3,3,5,4,3,4,4,5,4,3,5,4,4,3,3,3,5,4,4,3,5,2,30,3,3,1,1,3,3,3,4,4,3,35000,computer science,16,manager,2,1,0,6,5,4,5,5,6,8,6,4,6,7,1,5,7,7,5,0,1,2,1,1,1,2,4,1,1,2,4,1,2,3,3,4,2,1,1,2,3,4,3,2,3,2,1,2,1,3,2,3,3,2,6,4,5,4,4,5,3,4,40,30,30,20,4,3,4,5,5,5,3,4,good,5,7,6,6,4,5,6,560,R_sS9RxqcVqWOu0uZ,6
5/15/20 10:38,5/15/20 10:58,0,68.203.143.34,100,1176,1,5/15/20 10:58,R_2axWizpFDPJSHky,,,,,33.00320435,-96.54340363,anonymous,EN,NnIpn6Q1,I analyzed the percentages of patients from getting worse.,1,4,4,2,4,4,0,5,5,3,3,4,5,5,2,5,0,1,5,5,3,4,5,5,5,5,2,3,3,2,1,3,3,3,1,3,5,3,2,3,3,5,2,2,3,4,1,4,3,3,4,1,4,5,3,3,2,3,3,4,4,3,2,3,3,2,4,3,5,3,3,1,4,4,3,2,2,4,3,3,2,2,2,2,3,5,5,4,5,4,3,4,1,3,3,2,60,5,3,7,7,1,1,2,2,2,5,62000,Accounting,16,Employed - Accountant,2,1,0,6,2,4,6,1,1,4,4,1,1,1,1,4,2,4,8,0,0,0,0,0,0,1,4,3,4,3,4,1,3,4,4,3,2,4,4,4,1,3,4,4,4,3,3,1,1,4,2,1,4,3,5,6,6,6,5,5,5,6,20,30,20,2,1,1,1,1,1,1,1,1,,7,1,1,7,1,7,7,572,R_2axWizpFDPJSHky,6
5/15/20 10:47,5/15/20 10:58,0,99.102.109.26,100,623,1,5/15/20 10:58,R_Rkk5XiswyfLhkFH,,,,,41.79960632,-88.00659943,anonymous,EN,IxrmLTW5,i was choosing on percentgages,1,2,2,4,2,1,1,1,1,0,0,0,0,4,1,1,0,1,4,2,1,2,1,1,0,1,0,1,0,1,0,1,1,1,1,3,3,3,2,3,2,2,3,3,2,2,3,2,2,2,4,2,3,3,2,2,3,3,3,2,2,2,2,2,1,2,2,3,3,3,2,3,2,3,3,3,3,2,1,2,2,3,2,3,2,2,2,1,2,3,3,3,3,2,2,2,31,1,2,1,1,3,3,4,2,2,2,22000,none,12,sales associate,3,1,0,4,1,6,2,2,4,4,2,2,4,5,1,4,6,4,4,1,1,0,1,1,1,3,4,1,4,2,2,1,2,3,3,2,1,2,1,1,3,3,2,1,3,2,3,2,1,2,2,3,3,2,1,1,1,1,4,3,4,3,500,30,10,3,2,4,1,1,2,3,3,3,it went fine,7,1,1,1,1,4,7,407,R_Rkk5XiswyfLhkFH,6
5/15/20 10:15,5/15/20 11:00,0,107.185.127.204,100,2679,1,5/15/20 11:00,R_ZmckSmitWbKrdeN,,,,,33.96749878,-118.1464005,anonymous,EN,su5FWsT1,i went with the least risky option for the most part,1,1,4,0,5,5,0,2,4,4,1,5,5,2,2,5,0,1,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,1,1,1,1,5,1,1,5,1,5,4,5,5,5,1,1,5,5,5,1,1,2,1,1,3,3,3,1,1,5,1,5,1,5,1,1,1,1,5,1,1,1,5,5,5,3,1,4,1,4,5,3,5,5,1,5,1,1,1,1,1,1,28,3,2,7,7,1,1,1,1,1,1,20000,na,12,freelancer,1,0,0,1,6,1,1,6,1,7,4,7,2,4,1,4,1,4,7,0,1,1,0,0,1,0,3,1,0,2,3,0,4,0,2,2,0,0,0,0,0,1,0,1,3,3,2,2,1,2,4,1,2,1,1,3,2,5,6,6,6,5,20,25,17,4,1,1,1,1,1,1,1,1,kind of long but interesting,7,7,1,7,1,7,7,467,R_ZmckSmitWbKrdeN,6
5/15/20 10:23,5/15/20 11:00,0,73.85.200.198,100,2194,1,5/15/20 11:00,R_1CHobTvuu9uaXvn,,,,,25.94360352,-80.22640228,anonymous,EN,oEDc2CL7,the bars ,1,5,3,5,4,2,5,1,4,5,2,2,3,5,5,4,5,1,2,4,3,5,5,5,5,4,5,5,3,5,1,4,5,4,1,1,5,1,4,5,4,5,2,4,5,4,3,5,4,5,5,5,4,5,4,5,1,1,5,5,4,5,1,4,5,5,5,5,1,4,5,4,5,2,4,5,4,5,5,3,1,1,1,1,1,2,5,5,1,4,5,5,2,3,5,2,38,1,3,1,12,1,4,1,6,6,2,10000,sport medicine,19,pastry Chef ,1,1,1,5,5,4,5,4,4,8,8,8,4,8,1,8,5,8,8,0,0,0,0,2,1,2,3,4,3,3,1,2,4,4,3,4,1,0,1,2,4,0,1,0,3,4,4,3,1,0,4,3,3,4,6,6,5,6,6,4,2,6,600,15,30,15,2,1,1,1,1,3,5,1,no feedback,6,1,1,7,1,4,7,618,R_1CHobTvuu9uaXvn,6
5/15/20 10:53,5/15/20 11:01,0,208.76.252.4,100,449,1,5/15/20 11:01,R_2V7HisrLKoZMjXQ,,,,,41.83329773,-71.43139648,anonymous,EN,8lnFeNyY,"In situations where the chance of cure was minimal, I chose to not treat. I chose to treat in nearly every other scenario.",1,5,5,0,5,5,0,5,5,5,0,5,5,5,5,5,0,1,5,5,2,5,5,5,5,5,3,0,5,0,0,3,0,0,1,5,1,1,5,5,5,4,1,5,5,1,5,5,1,5,1,5,5,5,1,5,4,1,5,5,4,1,2,5,5,1,1,5,1,1,5,4,5,1,5,5,1,5,4,4,5,5,1,5,5,1,4,5,1,5,5,5,4,4,5,2,32,2,2,8,8,1,1,1,1,1,2,43200,paralegal studies,14,legal field- legal secretary,3,1,0,4,4,7,4,5,8,8,8,8,8,1,1,7,4,3,8,1,1,1,1,1,1,0,0,0,0,4,0,4,0,3,0,0,4,0,0,0,0,4,0,0,3,0,0,3,1,0,0,0,0,0,4,4,5,6,4,6,6,6,10,50,10,4,1,1,1,1,1,1,1,1,,7,1,1,7,1,7,7,521,R_2V7HisrLKoZMjXQ,6
5/15/20 10:38,5/15/20 11:01,0,68.99.226.61,100,1373,1,5/15/20 11:01,R_1Cc5zglxz7qcTsJ,,,,,33.73519897,-112.1222,anonymous,EN,5OQG7ttb,I made my decision based on how high the chances were for making the condition worse.,1,4,1,4,2,5,1,3,3,2,3,5,5,3,3,3,4,1,5,2,5,4,5,4,5,3,4,4,4,2,1,2,4,1,1,2,5,2,4,5,4,5,2,4,5,3,2,4,1,5,5,1,4,4,2,2,2,4,3,4,2,2,2,4,4,5,5,4,2,2,2,2,4,2,5,2,4,4,4,2,4,2,2,2,5,4,5,4,1,4,2,2,4,2,2,2,56,2,3,1,1,3,3,2,4,3,5,69900,Nursing,16,"Employed part-time, Healthcare, Registered Nurse",1,1,0,1,5,1,1,3,1,5,5,4,2,3,1,6,5,4,6,0,0,0,1,0,0,0,4,3,4,3,1,3,2,4,1,3,3,1,3,1,2,1,3,1,4,2,4,3,1,1,3,3,1,3,4,4,5,5,5,5,5,5,25,30,20,50,2,2,2,2,2,1,2,1,,6,1,2,7,1,6,7,513,R_1Cc5zglxz7qcTsJ,6
5/15/20 10:52,5/15/20 11:02,0,47.39.40.238,100,620,1,5/15/20 11:02,R_1lB08Pp9MevqxF2,,,,,43.227005,-123.5158005,anonymous,EN,2grNH5SG,,1,4,3,4,4,3,4,5,3,3,2,5,4,2,5,4,4,1,4,5,3,4,2,5,4,5,5,3,4,5,5,2,3,2,1,4,5,4,5,5,3,4,4,5,4,5,5,2,3,5,4,5,5,4,3,5,4,2,4,3,5,4,4,5,5,3,4,2,5,4,4,4,5,2,3,2,5,4,4,5,3,5,4,5,4,5,5,3,3,4,5,5,3,4,2,1,28,2,3,1,1,4,4,4,5,5,3,40000,Electronics,16,Manufacturing,2,1,1,7,3,4,7,4,6,5,8,8,5,4,1,7,8,6,7,0,0,1,1,1,0,3,2,0,1,3,4,2,2,4,3,4,2,0,3,0,3,4,3,2,4,4,3,4,1,3,2,4,3,4,5,6,3,6,5,6,3,6,30,25,15,25,4,3,5,4,4,3,5,5,,7,1,1,7,1,7,7,569,R_1lB08Pp9MevqxF2,6
5/15/20 10:30,5/15/20 11:02,0,76.189.243.156,100,1964,1,5/15/20 11:02,R_9mNsPdqUuAaCvPH,,,,,40.4835968,-81.43869781,anonymous,EN,fZqXwNbj,the task decision is very important and good ,1,2,3,4,3,3,4,3,4,2,3,4,3,2,3,4,3,1,4,5,4,5,3,4,5,4,5,4,5,4,5,4,5,4,1,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,1,30,1,4,1,1,3,3,4,3,4,3,40000,Consider the Future,3,The individual is actively working as an employee is the employer ,2,1,0,7,6,6,7,6,8,7,8,7,8,7,1,8,8,7,8,1,1,0,1,2,1,4,3,0,1,4,3,0,3,4,3,4,1,0,1,0,3,4,1,0,3,4,3,4,1,4,3,4,3,4,6,5,6,5,6,5,1,5,200,3,6,40,4,5,4,5,4,5,4,5,the experiment is very good understanding ,7,6,7,6,5,6,7,615,R_9mNsPdqUuAaCvPH,6
5/15/20 10:56,5/15/20 11:09,0,66.219.236.169,100,748,1,5/15/20 11:09,R_1K2oykInPntfiAN,,,,,40.25840759,-111.6591034,anonymous,EN,AqldY8Rn,I only accepted the treatment if it had equal or less possible risk than benefit.,1,4,5,3,3,4,0,5,5,3,3,4,5,5,3,3,4,1,5,5,3,3,4,5,5,4,2,4,4,4,3,2,3,5,1,1,4,2,2,2,1,4,3,1,5,4,3,4,5,3,4,2,4,5,4,1,1,4,2,2,3,4,2,1,3,5,4,4,5,5,4,2,2,4,5,2,3,4,2,1,2,4,2,1,2,5,5,3,5,3,2,4,3,5,3,2,24,2,3,1,1,2,2,3,4,1,3,36000,Dietetics,16,Document Control Specialist - Food Manufacturing,2,1,0,7,1,1,7,1,3,7,6,6,4,5,1,8,8,4,4,1,1,0,0,0,0,3,3,3,3,3,3,3,4,4,4,4,3,3,3,2,3,4,3,3,4,4,3,4,1,2,3,3,3,3,4,5,5,5,5,5,2,5,25,30,20,50,2,1,2,2,2,1,2,1,,7,1,3,7,1,6,7,596,R_1K2oykInPntfiAN,6
5/15/20 10:53,5/15/20 11:11,0,45.4.196.6,100,1107,1,5/15/20 11:11,R_sd5reJoZc7mZxZf,,,,,40.75030518,-74.00140381,anonymous,EN,yuecTOZg,It's especially common when you're applying for jobs that require you to make tough choices  In this section,1,3,3,4,3,4,3,3,4,3,4,3,3,3,4,3,4,1,4,3,4,4,3,4,3,4,3,4,3,4,3,4,4,4,1,4,3,3,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,3,4,4,4,3,4,4,3,4,1,29,2,4,1,1,2,3,3,4,3,3,850000,MA,14,SELF EMPLOYED/ONLINE WORK,3,0,1,5,4,7,5,5,6,5,6,5,6,5,1,5,6,6,6,1,2,1,1,2,1,3,3,1,2,3,3,2,3,3,2,3,1,0,1,1,3,4,1,1,2,3,3,3,0,2,3,3,2,3,5,4,5,4,4,5,3,5,500,50,6,0.5,4,3,4,3,4,3,4,4,GOOD,5,5,6,6,5,6,5,556,R_sd5reJoZc7mZxZf,6
5/15/20 10:56,5/15/20 11:13,0,73.136.155.223,100,1039,1,5/15/20 11:13,R_27mtplK1SL7KET8,,,,,29.6730957,-95.58560181,anonymous,EN,DKS3kHre,If there was very little chance of making the condition worse and a large chance of making it better I chose to initiate the treatment,1,5,5,1,0,2,0,5,5,1,2,1,5,5,1,5,2,1,5,5,5,3,1,5,5,2,4,4,3,1,0,3,4,4,1,4,5,2,4,4,3,4,1,5,4,2,1,5,1,4,4,5,5,1,2,3,1,1,5,4,1,5,2,4,2,4,5,2,1,2,3,1,5,1,3,4,1,5,4,2,2,1,1,5,4,3,4,5,1,3,4,5,1,2,4,1,70,2,3,1,1,2,1,2,6,1,2,36000,Chemistry,16,Retired - Manufacturing Production Manager,3,0,0,3,1,6,5,2,2,7,7,3,4,2,1,8,4,2,7,1,0,0,0,0,0,3,4,3,4,4,1,3,3,4,1,3,4,1,3,2,3,1,3,1,4,3,4,3,1,1,3,3,1,3,6,6,6,6,6,6,6,6,10,30,20,50,2,2,1,1,1,1,1,2,Everything worked. it was easy to follow.,7,1,1,7,1,7,7,545,R_27mtplK1SL7KET8,6
5/15/20 11:04,5/15/20 11:15,0,69.151.192.14,100,695,1,5/15/20 11:15,R_1HjjfMOwMjc4lgh,,,,,32.53089905,-97.31340027,anonymous,EN,BoM4UtzL,This task well much attract can as check health,1,4,2,5,4,4,3,3,5,4,3,3,2,4,3,5,5,1,4,3,3,5,4,4,2,3,5,4,4,3,5,4,4,3,1,4,5,3,4,5,3,4,4,5,3,5,4,4,2,5,5,4,2,5,3,4,4,5,5,3,4,5,5,4,4,5,2,4,3,5,4,4,5,5,3,4,4,5,3,4,3,5,4,3,5,4,4,5,3,4,5,5,3,4,5,1,30,1,4,1,1,2,3,2,3,2,3,54000,Physics,17,Middle,2,0,1,7,5,4,5,5,7,4,7,7,4,8,1,5,4,7,7,0,1,2,1,2,1,3,2,0,1,3,2,1,3,2,1,4,2,1,1,2,4,3,1,3,2,4,2,3,1,3,2,4,3,3,5,6,4,5,5,6,3,5,500,25,16,5,4,3,5,4,4,3,5,4,This experiment was full attract and also interest,6,5,7,6,4,6,6,566,R_1HjjfMOwMjc4lgh,6
5/15/20 10:41,5/15/20 11:15,0,67.87.3.37,100,2077,1,5/15/20 11:15,R_2aCtq4nCo7yZDms,,,,,40.89050293,-74.05039978,anonymous,EN,Pb1Rc8Z6,"I mostly looked at the negative effects and if it had more than a small risk, I would choose the other option.",1,5,5,1,1,4,0,5,5,1,1,2,5,4,1,1,4,1,5,5,3,3,2,5,5,2,2,2,1,4,2,2,2,2,1,3,4,2,4,2,2,4,2,4,4,3,3,4,2,4,3,2,3,3,4,3,2,2,4,2,2,3,3,4,2,4,4,4,2,4,3,3,4,2,4,4,3,4,4,2,4,3,2,4,2,3,4,4,2,2,4,4,2,2,4,2,40,4,3,11,11,1,2,1,5,5,5,55000,computer science,12,part time,3,0,0,4,4,6,4,4,3,7,4,6,6,8,1,8,4,4,4,0,0,0,0,0,0,2,3,3,3,3,2,1,3,3,2,3,3,1,3,2,2,2,3,1,3,3,3,3,1,1,3,3,2,3,4,4,4,4,5,5,5,6,25,30,23.3,50,3,3,3,2,2,2,3,2,,7,1,1,7,1,7,7,558,R_2aCtq4nCo7yZDms,6
5/15/20 10:55,5/15/20 11:16,0,63.137.124.3,100,1298,1,5/15/20 11:16,R_1JJWwVrvcvInbAa,,,,,44.95480347,-93.15509796,anonymous,EN,AOKC5LCQ,the decisions is very understand ,1,4,3,4,4,5,4,4,3,4,3,4,4,5,4,4,5,1,4,5,4,4,5,4,5,4,4,3,5,4,3,4,4,5,1,4,5,4,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,4,5,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,4,4,5,4,5,4,5,4,4,4,5,4,5,4,4,5,4,4,4,5,4,4,5,4,1,30,1,4,1,1,3,2,3,3,5,3,40000,Accountancy ,12,Marketing ,2,1,0,7,6,6,5,4,7,7,6,7,6,7,1,7,6,6,7,1,1,1,1,0,2,3,2,3,1,3,4,1,2,3,2,3,1,2,1,1,2,3,0,1,4,3,2,3,1,4,3,3,4,3,5,6,5,5,6,5,3,5,8,3,30,80,5,4,4,5,4,5,4,4,nothing,6,7,6,5,7,6,5,603,R_1JJWwVrvcvInbAa,6
5/15/20 10:53,5/15/20 11:16,0,75.58.176.250,100,1426,1,5/15/20 11:16,R_3kntPnEaq3ngkVd,,,,,28.58070374,-81.18930054,anonymous,EN,7vnNloK2,,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,5,3,4,5,4,5,3,4,3,4,3,0,1,5,4,5,1,2,5,1,5,4,5,4,2,4,5,4,2,5,1,4,5,3,5,2,5,4,1,2,5,2,3,4,2,5,3,4,5,4,2,4,3,2,5,1,4,5,4,5,4,2,2,1,2,1,2,1,4,5,2,4,3,2,3,2,4,2,25,2,3,1,1,4,4,5,6,6,1,65000,Computer Science,16,Software developer,2,1,0,7,1,1,7,1,8,7,8,6,7,5,1,4,6,7,6,1,0,1,0,1,0,1,3,2,3,3,1,2,1,3,4,3,2,1,3,0,3,4,3,1,4,1,4,3,1,3,0,4,2,1,6,5,6,5,5,6,2,6,100,10,15,20,5,4,5,4,5,4,5,4,Everything worked well.,7,1,2,7,1,6,7,555,R_3kntPnEaq3ngkVd,6
5/15/20 11:03,5/15/20 11:17,0,24.73.83.158,100,825,1,5/15/20 11:17,R_3mkhYWLpkKGyZva,,,,,28.00840759,-82.69509888,anonymous,EN,Y146QJU7,as if treatment should be administered,1,3,4,3,3,1,0,3,3,3,1,1,4,4,2,4,0,1,2,4,5,3,1,5,2,4,1,3,1,0,0,1,3,3,1,5,4,1,5,2,4,5,1,5,4,2,2,5,1,3,2,2,3,1,4,4,2,1,5,3,2,4,2,1,3,2,4,4,1,4,2,1,5,2,4,4,2,5,3,3,4,2,2,5,3,2,4,5,1,2,4,4,2,2,4,1,50,2,3,11,12,1,4,1,1,1,3,85000,political science,16,designer - engineering,3,1,0,2,1,4,2,1,2,4,3,6,5,6,1,5,4,3,7,1,1,1,1,1,1,0,3,3,3,2,0,2,2,3,0,2,4,0,3,2,1,0,4,0,3,4,0,2,1,0,2,1,0,3,5,5,6,6,5,5,5,5,25,30,35,5,3,2,3,3,3,2,3,3,"nope, all good",6,2,2,6,2,6,6,519,R_3mkhYWLpkKGyZva,6
5/15/20 11:07,5/15/20 11:19,0,68.77.136.115,100,750,1,5/15/20 11:19,R_vrknWYmf0SJILLz,,,,,26.73699951,-80.27580261,anonymous,EN,gn79YwSm,very good,1,3,4,5,3,1,2,3,4,3,4,3,2,3,4,5,3,1,3,2,3,4,5,3,2,3,4,5,3,2,3,4,3,4,1,3,2,4,5,4,3,5,3,4,3,2,3,4,5,4,3,2,3,3,2,3,4,5,4,3,4,5,4,3,5,4,4,3,4,5,4,4,2,5,4,3,5,3,5,3,5,2,5,3,5,3,5,4,5,4,3,5,5,4,3,1,30,1,4,1,1,3,3,3,2,3,3,80000,Computer science,6,Self employment,2,0,1,5,6,7,6,4,7,8,4,3,5,7,1,7,4,5,7,1,0,1,1,1,0,2,3,3,2,3,4,1,1,2,3,4,1,2,1,0,3,2,1,0,3,2,3,1,1,2,3,4,2,1,4,5,6,5,4,5,1,5,500,5,5,50,3,4,5,5,3,3,5,4,Good survey,5,4,5,6,7,6,5,544,R_vrknWYmf0SJILLz,6
