StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,user_id,Q1796,Q1762,MFSQ1,MFSQ2,MFSQ3,MFSQ4,MFSQ5,MFSQ6,MFSQ7,MFSQ8,MFSQ9,MFSQ10,MFSQ11,MFSQ12,MFSQ13,MFSQ14,MFSQ15,MFSQ16,attention_check.1,MFSQ17,MFSQ18,MFSQ19,MFSQ20,MFSQ21,MFSQ22,MFSQ23,MFSQ24,MFSQ25,MFSQ26,MFSQ27,MFSQ28,MFSQ29,MFSQ30,MFSQ31,MFSQ32,attention_check.2,BIG5_1,BIG5_2,BIG5_3,BIG5_4,BIG5_5,BIG5_6,BIG5_7,BIG5_8,BIG5_9,BIG5_10,BIG5_11,BIG5_12,BIG5_13,BIG5_14,BIG5_15,BIG5_16,BIG5_17,BIG5_18,BIG5_19,BIG5_20,BIG5_21,BIG5_22,BIG5_23,BIG5_24,BIG5_25,BIG5_26,BIG5_27,BIG5_28,BIG5_29,BIG5_30,BIG5_31,BIG5_32,BIG5_33,BIG5_34,BIG5_35,BIG5_36,BIG5_37,BIG5_38,BIG5_39,BIG5_40,BIG5_41,BIG5_42,BIG5_43,BIG5_44,BIG5_45,BIG5_46,BIG5_47,BIG5_48,BIG5_49,BIG5_50,BIG5_51,BIG5_52,BIG5_53,BIG5_54,BIG5_55,BIG5_56,BIG5_57,BIG5_58,BIG5_59,BIG5_60,sex,age_4,race_ethnicity,education,ReligionRaised,ReligionNow,Religiosity,Spirituality,AttendChurch,ReligiousActivity,meditation,RelationshipStatus,Income,Major,YearOfEducation,EmploymentStatus,Political_Party,HumanMind,Optimize,republican,democrat,independent,conservative,liberal,POWER,SELF-DIRECTION,ACHIEVEMENT,HEDONISM,STIMULATION,UNIVERSALISM,attention_check.3,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY,MC_Lying,MC_Assassin,MC_Torture,MC_Murder,MC_Stealing,MC_Steril,FS1,EC1,PT1,EC2,FS2,PD1,FS3,PT2,EC3,PD2,PT3,FS4,PD3,EC4,PT4,FS5,PD4,EC5,PD5,EC6,PT5,EC7,FS6,attention_check.4,PD6,PT6,FS7,PD7,PT7,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,SNS8,Berlin1,Berlin2,Berlin3,Berlin4,GRiPS_1,GRiPS_2,GRiPS_3,GRiPS_4,GRiPS_5,GRiPS_6,GRiPS_7,GRiPS_8,Q1797,Q1802_1,Q1802_2,Q1802_3,Q1802_4,Q1802_5,Q1802_6,Q1802_7,SC0,completion code,batch
5/8/20 08:40,5/8/20 08:50,0,191.101.157.199,100,582,1,5/8/20 08:50,R_3fVnDT1GcSdBJS3,,,,,41.8710022,-87.62889862,anonymous,EN,UUb67w89, web application hosted,1,4,5,4,3,4,5,4,5,3,4,5,4,4,5,4,5,1,4,3,4,5,4,3,4,5,4,5,4,5,4,5,4,3,1,5,4,4,5,4,3,4,5,4,4,5,4,3,5,4,3,4,5,4,3,5,4,3,4,5,4,3,4,3,4,5,4,3,4,5,4,4,3,4,5,4,3,4,5,4,4,3,4,5,4,3,4,5,4,4,3,4,5,4,5,2,35,2,4,1,1,3,3,3,4,3,3,50000,computer science,15,manager,1,0,1,7,6,7,6,7,8,7,8,8,6,7,1,7,8,8,6,1,1,1,1,0,1,3,4,1,0,3,4,1,2,3,4,3,0,1,0,1,4,2,0,1,4,3,4,3,1,3,4,3,4,2,5,6,5,6,6,5,3,6,100,1,10,5,4,3,4,5,4,3,4,5,nice,5,6,7,6,4,6,7,613,R_3fVnDT1GcSdBJS3,5
5/8/20 08:36,5/8/20 08:50,0,75.131.106.237,100,829,1,5/8/20 08:50,R_2RQbeX4upwZZ4ja,,,,,43.4282074,-83.97640228,anonymous,EN,DR0PnnbZ,"I think a chance at full mobility would be a risk a patient might take. So if the chance for success or no change seemed to take up 75% or more, I 'went for it'.",1,3,5,0,0,1,0,5,4,2,1,0,5,5,1,3,0,1,3,5,1,4,1,5,4,2,1,4,3,2,1,0,1,2,1,2,3,1,5,1,1,4,3,2,5,2,3,4,2,5,4,3,3,2,4,1,1,1,3,3,2,3,2,5,1,3,4,3,1,5,2,2,4,2,3,3,4,4,5,1,1,2,2,3,4,3,4,4,3,1,3,2,4,1,4,1,36,2,2,11,11,1,1,1,1,6,1,25000,N/A,12,Laborer (not currently working due to COVID19),4,1,0,1,1,2,2,6,0,8,1,4,6,6,1,6,2,2,4,1,0,0,0,2,0,4,2,4,2,2,1,2,3,2,0,3,3,2,2,4,0,1,2,1,2,3,2,2,1,0,3,3,0,3,2,2,5,6,3,4,4,4,25,30,20,50,3,2,2,3,3,2,3,2,Everything was clear and worked as it should.,6,2,2,6,2,6,6,481,R_2RQbeX4upwZZ4ja,5
5/8/20 08:37,5/8/20 08:52,0,71.210.166.14,100,909,1,5/8/20 08:52,R_3k1ko8CbGqlxOvv,,,,,36.09579468,-79.27429962,anonymous,EN,CkbwsuQ3,"I was attempting to choose options with either a higher chance of helping or no chance of making things worse,",1,5,3,1,2,4,0,5,4,3,2,4,5,4,3,4,0,1,5,4,1,3,4,5,5,2,3,2,4,4,1,3,3,0,1,1,4,4,3,2,1,4,2,1,4,4,2,4,2,1,4,1,3,4,4,1,2,4,3,3,4,4,4,2,2,5,4,2,2,4,5,2,1,1,1,1,2,4,4,2,1,1,2,3,2,3,5,4,1,4,1,4,2,2,2,2,40,2,2,1,7,1,1,1,1,1,1,29000,n/a,12,self employed crowd work,1,1,0,1,5,4,2,5,3,7,3,4,3,5,1,8,4,4,6,1,0,0,0,1,0,3,2,4,3,4,3,3,3,2,3,2,4,3,3,3,1,3,3,4,1,3,3,4,1,2,1,4,3,2,1,4,3,6,6,5,5,6,25,30,20,10,1,1,1,1,1,1,1,1,Everything was fine.,7,1,1,7,1,7,7,505,R_3k1ko8CbGqlxOvv,5
5/8/20 08:41,5/8/20 08:53,0,35.184.135.117,100,748,1,5/8/20 08:53,R_3PZDip7NwSDbu0g,,,,,38.65829468,-77.24810028,anonymous,EN,06BFVmlE,If it helped more people I chose that one or none at all.,1,4,4,1,4,4,0,4,4,4,3,4,5,4,4,5,4,1,4,5,4,5,4,5,5,5,5,4,4,5,0,3,4,5,1,5,4,1,4,1,5,4,1,4,5,2,4,5,5,5,2,4,5,5,5,5,4,2,4,1,1,5,2,2,1,2,2,5,5,5,2,4,5,4,2,5,2,5,4,2,5,5,1,1,5,1,4,4,2,5,5,4,2,5,5,2,43,2,2,1,1,2,2,1,5,2,3,65000,N/A,12,real estate sales,2,1,0,3,1,1,5,1,1,4,4,4,4,4,1,4,4,4,4,1,0,1,0,0,0,0,0,3,1,0,3,4,3,1,1,2,0,4,1,3,0,1,1,1,1,3,1,1,1,3,3,1,3,3,1,3,5,5,4,6,6,6,25,25,10,4,4,4,4,4,4,4,4,4,All was great.,6,1,1,6,1,6,6,547,R_3PZDip7NwSDbu0g,5
5/8/20 08:44,5/8/20 08:54,0,142.196.125.249,100,576,1,5/8/20 08:54,R_1cTcmvBa2adP91Q,,,,,28.79350281,-81.28679657,anonymous,EN,V8bWk1FM,"If the chance of it worsening was more than 30% or so, I normally wouldn't choose that option. Otherwise, if there was any chance of it getting better and the worse probability was less than 30%, I typically chose that treatment.",1,3,4,1,1,0,0,2,4,3,1,2,4,4,2,1,0,1,4,4,2,3,2,4,4,4,3,2,1,4,3,3,4,4,1,2,5,4,2,2,1,4,2,4,4,1,4,4,4,4,5,2,4,5,4,2,2,4,4,1,4,4,4,2,2,5,4,4,5,4,2,4,5,4,4,2,4,4,4,2,2,2,2,1,1,4,4,4,4,2,4,2,4,4,5,2,29,2,2,1,7,1,1,1,1,4,1,35000,biology,15,"full time, video captioner",3,0,0,4,4,7,4,4,2,5,5,2,2,4,1,6,2,3,5,0,0,0,0,0,0,3,3,3,3,4,3,4,3,3,2,3,4,2,3,4,4,2,3,1,3,3,3,4,1,1,3,3,2,3,5,5,5,5,6,5,5,5,25,30,20,4,2,2,2,2,2,2,2,2,,7,1,1,7,1,7,7,528,R_1cTcmvBa2adP91Q,5
5/8/20 08:36,5/8/20 08:56,0,104.171.216.112,100,1208,1,5/8/20 08:56,R_sd2hDIBvUx4Uodb,,,,,35.14920044,-86.56459808,anonymous,EN,zXMndgK6,If the risk was less than the benefits,1,5,5,0,3,3,0,5,5,3,1,4,5,5,3,5,0,1,5,5,2,4,3,5,5,3,2,3,3,3,2,3,2,3,1,1,4,1,4,4,4,5,3,5,5,4,4,5,2,5,5,2,5,2,2,4,2,1,5,2,4,5,1,4,2,5,4,5,1,3,1,3,5,1,5,2,4,5,5,1,1,2,1,4,4,2,4,5,1,2,1,1,4,2,4,1,34,2,2,1,8,1,1,1,1,1,2,26000,Psychology,14,self employed,1,0,0,1,2,1,1,3,4,8,4,5,1,6,1,7,3,8,8,1,2,0,0,0,0,4,3,2,3,4,0,4,3,4,1,3,4,0,3,4,4,0,4,0,3,3,4,4,1,0,2,4,0,3,4,5,5,5,5,6,6,6,25,30,43,2,1,1,1,1,1,1,1,1,,7,1,4,7,1,7,7,531,R_sd2hDIBvUx4Uodb,5
5/8/20 08:39,5/8/20 08:57,0,192.200.158.197,100,1071,1,5/8/20 08:57,R_22Y23ErWBXb71aR,,,,,33.44129944,-112.042099,anonymous,EN,Oc3yK3fM,based on logical reasoning,1,4,5,4,5,4,5,4,4,4,5,4,4,4,5,4,4,1,4,3,5,5,4,5,5,5,4,4,5,5,4,5,4,5,1,4,1,1,4,3,4,4,1,3,4,3,4,5,3,4,1,4,4,4,3,4,4,1,4,4,4,5,1,4,1,1,4,3,1,4,1,1,4,1,2,4,3,4,4,1,4,4,1,2,4,3,4,3,4,4,3,4,1,3,4,1,32,2,3,1,1,4,4,5,6,6,3,50000,Administration,18,Administration,1,1,0,1,5,6,2,1,3,7,5,6,6,7,1,8,7,8,7,0,0,0,0,0,0,1,4,4,4,3,2,1,4,3,3,4,1,1,0,1,4,3,0,1,4,3,4,3,1,3,4,3,3,4,4,4,3,4,4,3,3,4,10,5,51,5,4,3,4,4,3,4,3,3,,7,7,7,6,7,7,7,624,R_22Y23ErWBXb71aR,5
5/8/20 08:43,5/8/20 08:58,0,47.17.186.236,100,868,1,5/8/20 08:58,R_2qE3WEFbAEVyw8G,,,,,40.64619446,-73.9559021,anonymous,EN,qMaGApZJ,I was trying to maximize the chances of recovery and reduce the chances of worsened outcomes.,1,5,5,2,3,3,0,5,5,3,2,2,5,5,3,4,0,1,5,5,0,2,4,5,5,5,1,0,1,4,5,3,0,0,1,3,5,1,2,1,3,5,2,2,4,3,3,4,3,5,3,1,3,3,5,3,2,5,3,1,4,4,2,3,1,4,4,3,5,5,3,3,4,4,4,1,3,4,3,1,3,1,1,1,1,3,5,4,4,1,3,3,3,3,5,2,31,2,2,8,8,1,1,1,1,1,2,69000,Computer Science,15,Writer & Editor,1,0,0,1,7,1,1,7,0,4,3,4,6,8,1,8,3,1,4,2,2,0,2,0,0,3,4,3,4,2,3,1,2,4,3,4,1,4,4,3,0,2,4,2,4,2,3,0,1,1,3,1,2,2,2,2,2,3,4,5,5,5,25,25,35,20,3,3,2,3,3,2,3,1,Don't have any feedback. Everything worked fine. ,7,1,1,7,1,7,7,546,R_2qE3WEFbAEVyw8G,5
5/8/20 08:40,5/8/20 09:03,0,64.83.232.16,100,1380,1,5/8/20 09:03,R_UPF3Pg6qspIKSqt,,,,,44.00900269,-92.3934021,anonymous,EN,werHbykY,the comparison between the benefit and the risk.,1,2,5,4,2,2,0,2,5,4,4,4,0,4,4,4,0,1,3,5,5,4,4,5,5,5,5,4,3,4,1,4,5,4,1,1,4,3,3,3,3,4,2,3,4,3,3,2,3,4,4,1,4,3,4,1,2,1,4,2,2,3,4,3,2,3,4,3,2,4,3,1,4,2,3,3,3,4,3,4,2,3,2,2,2,4,4,4,2,2,4,3,3,3,4,1,44,4,5,5,5,2,1,2,2,1,3,90000,genetics,22,employed,2,1,0,5,1,1,5,1,4,5,5,6,5,4,1,7,6,6,8,1,1,0,0,0,1,1,2,2,3,3,3,3,2,3,2,3,3,1,3,2,1,2,4,2,3,3,3,0,1,2,2,1,2,3,5,5,5,5,5,5,5,5,25,30,20,50,1,1,1,1,1,1,1,1,,6,1,1,6,1,6,6,546,R_UPF3Pg6qspIKSqt,5
5/8/20 08:46,5/8/20 09:04,0,196.17.66.63,100,1036,1,5/8/20 09:04,R_237ZW2OENII3zq8,,,,,34.05439758,-118.2440033,anonymous,EN,x6Tm8mhX,READ THE INSTRUCTION,1,4,5,4,3,4,3,5,4,4,3,4,5,4,3,4,5,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,5,4,1,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,3,4,5,4,5,4,5,1,30,6,3,1,1,3,3,5,6,5,3,80000,COMPUTER SCIENCE,18,IT,1,0,1,6,7,6,5,6,7,6,7,7,6,7,1,7,6,5,7,1,0,1,0,1,1,3,4,1,0,3,3,1,3,4,3,2,1,2,1,1,4,3,0,1,4,3,3,4,1,3,4,3,2,3,5,4,5,4,6,5,2,4,50,30,6,50,4,5,4,5,4,5,4,5,,6,5,6,7,6,5,6,591,R_237ZW2OENII3zq8,5
5/8/20 08:48,5/8/20 09:09,0,64.137.72.27,100,1239,1,5/8/20 09:09,R_DoujwfEDk7sFIaZ,,,,,37.75100708,-97.8219986,anonymous,EN,gTYGTxua,general,1,2,3,3,2,3,2,4,3,4,3,2,3,3,4,2,3,1,3,4,3,4,3,4,3,2,4,3,4,3,4,3,4,3,1,4,3,4,5,4,3,4,5,4,3,4,5,4,3,4,5,4,3,4,3,4,5,4,3,4,5,4,3,4,5,4,3,4,5,4,3,4,3,4,5,4,3,4,5,4,3,4,5,4,5,4,3,4,5,4,3,4,5,4,3,2,34,6,4,1,1,2,2,5,5,6,3,"30,000",sociology,15, full time manufacture-manager,1,0,1,5,6,4,5,6,5,4,6,4,5,3,1,5,6,5,7,0,1,1,1,0,0,3,2,1,2,3,2,1,2,3,2,3,2,1,2,1,2,3,2,1,2,2,3,2,1,2,3,2,3,2,4,5,4,5,4,5,4,4,2,1,1,2,3,4,5,4,3,4,5,4,good,5,6,4,5,6,5,4,517,R_DoujwfEDk7sFIaZ,5
5/8/20 09:02,5/8/20 09:10,0,73.173.103.253,100,490,1,5/8/20 09:10,R_3qHvuPn5Cx2p3KO,,,,,39.21240234,-76.87760162,anonymous,EN,EqkeITSy,I tried to intuitively choose the option that had the highest likelihood of improving the condition while minimizing the potential risk of making the condition worse.,1,4,5,0,1,1,0,0,5,2,1,1,5,5,0,2,0,1,3,5,1,0,1,5,3,5,1,5,1,2,0,3,0,0,1,1,2,2,2,5,1,4,5,1,1,5,3,4,2,2,5,4,5,4,2,1,3,4,1,2,4,1,2,3,5,5,4,4,5,1,5,2,2,4,3,1,3,4,4,5,1,2,2,1,5,5,4,5,4,3,1,2,2,2,1,1,26,2,3,11,7,1,1,1,1,1,1,49000,Biochemistry,16,Full time MTurk,1,0,0,1,7,1,1,7,0,3,2,2,1,6,1,6,5,3,5,0,0,0,0,0,0,1,1,1,1,1,3,0,2,1,4,1,0,3,1,1,0,4,1,3,1,2,1,0,1,2,1,0,2,1,6,6,6,6,6,6,6,6,25,30,20,50,1,1,1,1,1,1,1,1,,7,1,1,7,1,7,7,428,R_3qHvuPn5Cx2p3KO,5
5/8/20 09:02,5/8/20 09:13,0,12.185.249.141,100,666,1,5/8/20 09:13,R_11XX1REbOlLfgrG,,,,,32.89830017,-96.12609863,anonymous,EN,UMtyPlQ6,"If it had a greater chance to improve mood, I selected it in most cases. Sometimes I didn't want to take the risk though.",1,3,5,5,1,0,0,5,5,4,0,0,5,5,3,4,0,1,5,5,5,2,2,5,5,4,4,5,2,2,1,2,0,0,1,5,5,1,5,1,4,5,1,5,5,1,1,5,1,5,1,1,5,1,5,5,5,1,5,1,1,5,5,5,1,1,5,5,1,5,1,1,5,1,4,5,1,5,5,1,5,1,1,5,1,2,4,5,1,1,5,5,1,1,5,1,27,2,2,8,8,1,1,1,1,1,1,36000,N/A,12,Arborist/Logger,2,1,0,6,1,3,6,1,4,6,7,4,4,6,1,8,4,2,4,0,0,0,0,0,0,3,4,4,4,4,0,2,4,4,0,4,4,0,4,4,3,0,4,0,3,4,3,3,1,0,4,3,0,4,3,3,3,3,5,2,2,5,25,30,20,4,4,4,4,3,4,4,4,4,Everything worked. It was clear.,7,1,1,7,1,7,7,567,R_11XX1REbOlLfgrG,5
5/8/20 09:23,5/8/20 09:32,0,99.203.101.237,100,567,1,5/8/20 09:32,R_OcDNgpv5yQjXCFj,,,,,28.54359436,-81.37380219,anonymous,EN,lxNIr6PI,I was only picked options were there was a better chance of being cured.,1,0,1,0,2,0,0,1,3,0,0,0,2,1,0,2,0,1,3,4,2,3,0,4,3,4,0,0,0,2,0,0,3,0,1,1,1,2,4,2,3,3,3,3,5,4,2,4,2,4,5,5,4,2,4,3,2,2,5,2,3,3,2,4,2,5,1,4,2,4,3,3,5,1,4,3,4,4,5,2,1,5,1,3,2,3,3,4,1,2,3,1,2,1,4,2,36,4,3,11,11,1,1,2,1,1,2,13000,Classics,12,Homemaker,3,1,0,1,1,3,1,1,3,7,1,3,2,7,1,1,1,1,3,1,1,1,1,0,0,2,0,2,0,1,1,1,2,0,1,2,1,1,0,2,0,1,0,1,1,2,0,0,1,0,2,0,0,2,2,4,4,5,6,6,6,5,25,30,35,50,1,2,1,1,1,2,3,1,Everything worked.,7,1,1,7,1,7,7,388,R_OcDNgpv5yQjXCFj,5
5/8/20 09:30,5/8/20 09:40,0,174.82.208.196,100,581,1,5/8/20 09:40,R_3q8ra1x4Oddwni9,,,,,45.25340271,-93.64689636,anonymous,EN,zaB2pVOk,i based it on my common sense ,1,3,1,4,3,2,3,4,3,1,4,3,2,3,2,4,4,1,2,4,1,4,2,3,1,3,2,1,2,4,3,1,1,0,1,5,3,2,4,4,3,2,3,3,2,4,3,3,4,2,4,3,2,4,4,3,4,2,2,4,2,4,3,2,3,4,2,1,1,4,3,3,4,2,3,4,3,4,2,2,1,2,4,2,3,5,3,3,1,3,2,2,3,4,4,2,26,2,2,1,1,2,1,2,2,1,2,35000,n/a,high school graduate,quality assurance,1,1,0,2,6,5,2,6,4,7,4,3,6,1,0,3,4,4,5,0,1,2,0,0,1,2,1,1,2,3,1,2,3,2,3,2,3,2,4,3,3,2,1,1,3,3,2,1,1,2,1,2,2,1,3,2,2,1,3,2,4,2,400,25,25,20,4,3,2,3,3,3,4,3,,7,1,1,7,1,7,7,454,R_3q8ra1x4Oddwni9,5
5/8/20 09:32,5/8/20 09:40,0,98.220.196.13,100,502,1,5/8/20 09:40,R_3MRVqordQeawI8T,,,,,41.68370056,-88.34989929,anonymous,EN,UL9p4fnY,"Based off of how I felt it was weighing the pro's, con's in terms of successful, no effect and worsening",1,5,5,0,2,4,0,5,5,0,0,5,5,5,1,5,0,1,4,4,1,3,4,5,5,5,0,0,4,0,0,1,1,4,1,1,4,2,5,2,4,4,2,4,4,2,2,4,4,4,5,1,4,5,4,4,2,4,4,2,1,5,2,5,1,1,5,5,1,1,1,1,5,1,5,4,4,5,4,1,2,2,2,2,1,1,4,4,2,1,2,4,2,4,4,1,25,2,3,1,1,2,1,1,2,1,2,40000,IT,14,IT - Systems Admin,1,1,0,1,4,7,2,4,1,8,1,4,1,1,1,8,1,1,4,1,1,1,1,1,0,4,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,0,4,0,4,4,4,4,1,0,4,4,0,4,6,6,6,6,6,6,6,6,10,25,12,15,2,2,2,2,2,3,4,2,All worked well,7,1,1,7,1,7,7,537,R_3MRVqordQeawI8T,5
5/8/20 08:59,5/8/20 09:41,0,209.107.216.78,100,2488,1,5/8/20 09:41,R_2XiZSh4jQEVooMN,,,,,37.75100708,-97.8219986,anonymous,EN,nci5CrSt,I was making decision based on how the treatment works best,1,3,4,4,3,3,4,3,3,3,3,3,4,3,2,2,2,1,3,3,3,4,4,3,3,3,4,3,4,3,3,3,3,2,1,4,4,4,3,4,3,4,5,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,3,3,3,4,4,3,4,3,3,3,3,4,4,4,3,3,4,4,4,4,3,5,4,3,3,4,4,3,3,3,3,4,3,2,35,6,3,1,1,2,2,4,4,4,3,100000,Business Administration,24,Business Analyst in the aviation industry,1,0,1,5,5,5,5,6,8,8,8,4,5,5,1,4,5,5,4,0,0,0,0,0,0,3,2,1,2,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,3,2,2,3,1,2,2,3,3,3,5,4,4,4,4,5,3,4,10,5,20,20,4,4,5,4,4,4,5,4,Everything worked very fine and i enjoyed it.,7,1,1,7,1,7,7,530,R_2XiZSh4jQEVooMN,5
5/8/20 08:47,5/8/20 09:43,0,181.214.99.55,100,3338,1,5/8/20 09:43,R_3KC9VUYUYbFkCWR,,,,,41.84829712,-87.65170288,anonymous,EN,gW2JvBUi,Analyzing the given options I took the decision,1,3,4,5,4,2,3,5,2,1,4,2,1,4,2,3,4,1,4,5,5,5,5,4,4,5,5,5,2,5,5,5,5,5,1,4,5,4,4,5,4,5,4,5,4,4,3,4,2,4,4,5,5,4,3,4,5,4,4,5,4,5,4,4,5,5,4,4,2,4,2,2,4,2,4,4,4,3,5,4,4,5,5,4,4,4,5,4,3,3,4,4,5,4,3,2,30,2,4,1,1,4,4,6,6,1,3,92000,Computer Science,18,It Employee- Head of the team. ,2,1,0,5,3,4,3,5,8,4,6,3,6,7,1,8,7,8,7,0,0,0,0,0,0,3,3,3,3,3,4,1,4,3,2,4,1,3,3,1,2,4,1,3,3,3,4,3,1,3,3,3,3,2,4,4,2,3,6,5,1,5,25,30,20,20,4,2,4,4,4,3,4,4,none,7,1,1,7,1,7,7,567,R_3KC9VUYUYbFkCWR,5
5/8/20 09:23,5/8/20 09:43,0,107.192.183.119,100,1259,1,5/8/20 09:44,R_C4DS61K0SPAv2VP,,,,,43.08180237,-87.89199829,anonymous,EN,PuobTnG4,Slightly Decision,1,5,3,4,3,5,3,4,3,5,4,3,3,2,3,4,5,1,4,3,5,4,3,3,3,5,3,4,2,3,4,3,4,5,1,4,5,3,4,5,4,5,4,3,5,4,3,4,5,4,3,4,5,4,3,4,5,3,4,5,3,4,4,5,3,3,4,5,3,4,5,1,3,4,4,5,4,3,4,5,4,2,4,4,5,4,5,4,5,4,3,4,5,4,4,1,25,2,3,1,1,3,2,3,4,2,3,65000,Information Technology,16,IT,2,1,0,7,6,7,5,7,8,4,4,1,4,4,1,8,1,4,8,1,1,2,0,1,1,3,3,3,4,4,2,0,2,3,4,3,2,0,4,0,2,3,1,0,2,3,3,2,1,3,3,4,3,2,5,6,4,6,5,6,2,6,40,17,20,25,4,3,4,3,4,3,5,4,Nice experiment .but critical also ,6,5,7,5,6,7,5,579,R_C4DS61K0SPAv2VP,5
5/8/20 09:23,5/8/20 09:46,0,73.192.44.115,100,1348,1,5/8/20 09:46,R_1gB0IkEnC5TiFfJ,,,,,30.30070496,-81.44210052,anonymous,EN,qFFIPcCX,IF there was less orange than the blue I would pick it if it was more I would pick no treatment,1,4,3,2,3,3,1,3,5,5,2,4,5,2,4,3,1,1,4,1,3,1,1,4,3,4,1,4,3,3,0,4,3,4,1,4,1,2,4,1,2,4,3,2,4,2,2,4,4,2,2,4,5,2,2,2,1,2,4,3,2,2,2,4,4,3,1,2,4,2,4,2,4,2,3,4,4,5,4,4,4,2,2,2,5,1,1,3,2,1,2,4,2,4,2,2,23,2,3,1,1,2,1,1,1,1,2,43000,AA,3,finance-service associate,3,1,0,2,4,6,2,5,5,6,6,7,4,3,1,6,2,4,5,2,2,0,2,1,1,3,1,3,2,1,3,2,3,3,3,2,3,3,3,3,1,3,3,2,1,4,3,1,1,2,3,1,3,3,5,5,6,6,5,3,3,5,10,30,15,0.04,4,3,4,3,5,2,4,3,thank you :),6,2,2,6,2,6,6,514,R_1gB0IkEnC5TiFfJ,5
5/8/20 09:41,5/8/20 09:50,0,97.95.113.4,100,544,1,5/8/20 09:50,R_usvJWbdwQkEO6Zz,,,,,43.17720032,-85.24729919,anonymous,EN,2AMf7N4n,I weighed the odds of it getting worse vs whether it was worth an improvement chance.,1,5,4,0,2,0,0,5,4,0,0,0,0,5,0,0,0,1,5,4,0,3,0,5,5,5,0,0,0,0,0,4,4,0,1,1,5,1,5,3,1,5,1,5,5,1,1,5,1,3,5,5,5,1,4,1,1,1,5,1,1,5,1,5,5,5,5,5,1,4,5,1,5,1,5,5,1,5,5,1,1,1,1,5,1,1,5,5,1,1,5,5,1,1,3,1,39,2,2,1,8,1,1,1,1,1,3,50000,No college major,12,Fixed Wireless Internet - Phone Support,1,0,0,1,4,2,1,4,0,8,4,4,4,1,1,4,1,1,8,1,1,1,1,0,1,4,4,4,4,4,0,4,4,4,0,4,4,2,4,4,4,0,4,0,4,4,4,4,1,0,4,4,0,4,6,6,6,6,4,6,1,6,25,30,12,2,1,1,1,1,1,1,1,1,,7,1,1,7,1,7,7,511,R_usvJWbdwQkEO6Zz,5
5/8/20 09:36,5/8/20 09:52,0,73.31.162.96,100,953,1,5/8/20 09:52,R_6KjWnPE52g0nlwl,,,,,37.78860474,-79.45480347,anonymous,EN,0XnbWTTY,i dont want to take any risk so i maximum choose the risk free option,1,4,4,5,4,3,4,5,4,4,5,4,2,2,4,3,4,1,5,4,5,4,5,4,5,3,4,3,5,3,2,3,4,3,1,5,5,1,5,3,5,5,1,5,4,5,4,5,5,4,3,5,4,4,5,4,5,4,4,3,4,4,1,3,2,3,2,3,3,5,2,1,5,2,1,5,4,5,5,1,2,2,2,1,3,2,2,3,2,1,5,5,1,5,5,1,25,2,4,1,1,3,1,5,5,5,1,74000,Mathematics,18,Manager,2,1,0,7,1,7,7,2,8,6,8,4,8,6,1,6,7,8,7,2,1,2,2,2,2,0,4,2,1,3,2,1,2,4,3,2,1,2,0,1,3,2,2,1,4,3,4,3,1,3,4,4,2,3,6,5,5,6,5,6,2,6,20,50,10,50,4,5,4,4,4,5,4,5,none,7,1,1,7,1,7,6,616,R_6KjWnPE52g0nlwl,5
5/8/20 09:38,5/8/20 09:54,0,72.204.77.23,100,971,1,5/8/20 09:54,R_x5zP9NAPFox0bqF,,,,,36.17379761,-94.04660034,anonymous,EN,leFDw0uy,very good working on decisions in this task,1,3,2,4,2,2,4,3,4,3,2,4,3,3,4,3,4,1,4,3,4,3,4,3,4,3,4,3,2,3,4,3,4,5,1,4,5,3,4,5,4,3,4,5,4,5,4,3,4,5,4,3,4,4,3,4,5,4,5,4,5,4,4,3,4,5,4,5,3,4,5,4,5,3,5,4,5,3,4,5,4,3,4,5,4,3,4,5,3,4,5,4,5,4,3,1,30,1,4,1,1,4,3,3,3,5,3,60000,Accounts,6,Manager,2,0,1,6,7,6,5,4,7,5,6,7,5,6,1,6,7,8,6,0,1,1,0,0,1,3,2,1,0,3,2,1,4,3,2,3,0,2,1,0,3,2,1,0,3,2,3,4,1,3,4,3,2,3,5,5,4,5,4,6,2,4,90,3,6,30,4,5,4,5,4,3,4,5,very nice,6,5,6,7,6,5,6,552,R_x5zP9NAPFox0bqF,5
